vta_can,id_tip_car,cve_art,imp_sob,man_vta,dig_over,or_vta,stat_per_vta,ges_vta,cla_vta,din_ipe,gci_oid,fec_arb,mto_vta,imp_doc,fec_ibo,vta_clas,stat_car_vta,ser_id_car,pag_car,pag_car_tx,rut_abt,nov_abt,fid_dpt,fec_ctd,man_abt,man_otor_vta
1348197,4000,31060787,15603.00,330.00,6,14683465102,1,0,0,2024-10-28 14:18:00,1,2024-11-21 03:16:03.455857000,25102.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,50820.00,0,0,0,2024-10-19 14:18:00,154,0.00
951699,9610,31060787,9509.00,495.00,2,10643895131,1,0,0,2024-10-27 00:00:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1485.00,0,0,0,2024-11-20 00:00:00,2,46035.00
123693,8716,31059608,9973.00,233.00,7,13389305089,1,0,1,2024-11-03 12:44:00,1,2024-11-21 03:16:03.455857000,18972.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,233.00,0,0,0,2024-11-18 00:26:00,1,23533.00
163160,8042,31060787,8933.00,327.00,9,14676885102,1,0,0,2024-10-18 17:12:00,1,2024-11-21 03:16:03.455857000,18432.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1962.00,0,0,0,2024-11-16 00:56:00,6,29430.00
162060,9321,31060787,9881.00,215.00,8,14679005102,1,0,1,2024-10-20 18:07:00,1,2024-11-21 03:16:03.455857000,19380.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,645.00,0,0,0,2024-11-18 00:53:00,3,21285.00
1225323,4000,31060794,14053.00,244.00,9,12510336075,1,0,0,2024-11-04 10:50:00,1,2024-11-21 03:16:03.455857000,23552.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,0.00,0,0,0,2024-10-25 10:50:00,0,0.00
28652,9626,31059608,7400.00,232.00,4,3655016018,1,0,0,2024-11-02 13:33:00,1,2024-11-21 03:16:03.455857000,11900.00,5499.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,696.00,0,0,0,2024-11-16 00:20:00,3,35032.00
92220,8408,31060794,9509.00,349.00,6,9829275953,1,0,0,2024-11-03 11:50:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1396.00,0,0,0,2024-11-19 00:25:00,4,32108.00
52131,9930,31060794,9509.00,449.00,8,2684746065,1,0,0,2024-11-03 12:20:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1796.00,0,0,0,2024-11-18 00:22:00,4,41308.00
52131,9930,31060787,9509.00,449.00,8,2684746065,1,0,0,2024-11-03 12:20:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1796.00,0,0,0,2024-11-18 00:22:00,4,41308.00
39318,9207,31060794,15013.00,178.00,4,6424226078,1,0,0,2024-11-08 16:10:00,1,2024-11-21 03:16:03.455857000,23562.00,950.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,534.00,0,0,0,2024-11-17 00:38:00,3,26878.00
58557,9126,31060794,10595.00,555.00,1,4886416107,1,0,0,2024-11-09 17:36:00,1,2024-11-21 03:16:03.455857000,20094.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1665.00,0,0,0,2024-11-17 00:27:00,3,54945.00
58557,9126,31060787,10595.00,555.00,1,4886416107,1,0,0,2024-11-09 17:36:00,1,2024-11-21 03:16:03.455857000,20094.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1665.00,0,0,0,2024-11-17 00:27:00,3,54945.00
1226046,8880,31060794,9478.00,403.00,1,12515116075,1,0,0,2024-11-09 13:11:00,1,2024-11-21 03:16:03.455857000,36056.00,949.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,806.00,0,0,0,2024-11-16 00:33:00,2,40300.00
31781,9306,31059608,5405.00,283.00,8,4007906095,1,0,0,2024-11-10 18:46:00,51,2024-11-21 03:16:03.455857000,14404.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,849.00,0,0,0,2024-11-20 00:20:00,3,13867.00
1570036,4000,31060787,4747.00,135.00,6,21187642532,1,0,0,2024-11-08 16:58:00,1,2024-11-21 03:16:03.455857000,13296.00,950.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,10530.00,0,0,0,2024-10-29 16:58:00,78,0.00
166367,8875,31059608,8953.00,226.00,9,19450652752,1,0,0,2024-11-05 19:45:00,1,2024-11-21 03:16:03.455857000,17952.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,678.00,0,0,0,2024-11-19 00:45:00,3,21018.00
80776,9183,31060787,10085.00,208.00,9,19443942752,1,0,0,2024-11-03 13:42:00,1,2024-11-21 03:16:03.455857000,19584.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,832.00,0,0,0,2024-11-18 00:49:00,4,19136.00
166098,8875,31060794,10595.00,200.00,5,19443252752,1,0,0,2024-10-27 16:43:00,1,2024-11-21 03:16:03.455857000,20094.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,800.00,0,0,0,2024-11-18 00:49:00,4,19600.00
37800,9269,31060787,9509.00,416.00,9,1764489485,1,0,0,2024-11-03 18:54:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1248.00,0,0,0,2024-11-18 00:18:00,3,38688.00
79545,8218,31060794,12965.00,278.00,2,5474532156,1,1,0,2024-10-24 19:23:00,1,2024-11-21 03:16:03.455857000,22464.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,10.00,1112.00,0,0,0,2024-11-20 00:21:00,4,25576.00
40356,8253,31059608,7200.00,410.00,6,1924029671,1,0,0,2024-11-10 14:39:00,1,2024-11-21 03:16:03.455857000,14400.00,2799.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1230.00,0,0,0,2024-11-18 00:18:00,3,38130.00
118255,9536,31060787,10595.00,349.00,5,12948448701,1,0,0,2024-10-19 13:48:00,1,2024-11-21 03:16:03.455857000,20094.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1745.00,0,0,0,2024-11-16 00:29:00,5,33853.00
32714,8223,31059608,4344.00,505.00,7,6619062142,1,0,0,2024-11-04 18:07:00,1,2024-11-21 03:16:03.455857000,11544.00,2799.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1515.00,0,0,0,2024-11-19 00:21:00,3,23828.00
53939,9940,31059608,7615.00,243.00,5,3381842072,1,0,0,2024-11-11 16:51:00,1,2024-11-21 03:16:03.455857000,16614.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,486.00,0,0,0,2024-11-19 00:23:00,2,18468.00
83397,8339,31059608,7771.00,253.00,2,12962638701,1,0,0,2024-11-03 17:10:00,1,2024-11-21 03:16:03.455857000,16770.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,759.00,0,0,0,2024-11-18 00:30:00,3,18975.00
19527,4000,31059608,15255.00,172.00,2,132199316,1,0,0,2024-11-06 10:12:00,1,2024-11-21 03:16:03.455857000,23254.00,2000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,26488.00,0,0,0,2024-10-22 10:13:00,154,0.00
128649,8236,31060794,12101.00,295.00,8,9710752124,1,0,0,2024-11-08 16:45:00,1,2024-11-21 03:16:03.455857000,21600.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,885.00,0,0,0,2024-11-20 19:45:00,3,27435.00
51753,9935,31060794,9981.00,434.00,9,3670592155,1,0,1,2024-10-31 16:16:00,33,2024-11-21 03:16:03.455857000,19480.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,466.00,0,0,0,2024-11-20 00:26:00,1,43802.00
51753,9935,31060787,9965.00,434.00,9,3670592155,1,0,1,2024-10-31 16:16:00,33,2024-11-21 03:16:03.455857000,19464.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,466.00,0,0,0,2024-11-20 00:26:00,1,43802.00
106828,8186,31060794,9066.00,367.00,5,9340899425,1,0,0,2024-11-02 19:14:00,1,2024-11-21 03:16:03.455857000,35232.00,949.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1101.00,0,0,0,2024-11-17 00:30:00,3,34131.00
38958,9663,31059608,7998.00,365.00,6,1410949477,1,0,0,2024-11-09 17:51:00,51,2024-11-21 03:16:03.455857000,15198.00,2799.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1095.00,0,0,0,2024-11-17 00:20:00,3,36135.00
251471,9919,31059608,8953.00,226.00,5,1920529671,1,0,0,2024-11-03 15:33:00,1,2024-11-21 03:16:03.455857000,17952.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1130.00,0,0,0,2024-11-20 12:56:00,5,20566.00
6122,8662,31059608,5509.00,318.00,9,311638868,1,0,0,2024-11-02 15:44:00,1,2024-11-21 03:16:03.455857000,14508.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1274.00,0,0,0,2024-11-18 00:15:00,4,12233.00
48966,8230,31059608,14122.00,307.00,5,3673162155,1,0,0,2024-11-06 20:19:00,1,2024-11-21 03:16:03.455857000,44444.00,1899.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1228.00,0,0,0,2024-11-20 00:21:00,4,46050.00
356062,4000,31060787,10085.00,234.00,5,2917159472,1,0,0,2024-11-01 14:43:00,1,2024-11-21 03:16:03.455857000,19584.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,0.00,0,0,0,2024-10-25 14:43:00,0,0.00
2194,9266,31059608,2973.00,422.00,3,551288538,1,0,0,2024-10-27 15:22:00,1,2024-11-21 03:16:03.455857000,10972.00,2000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,2110.00,0,0,0,2024-11-18 00:17:00,5,8862.00
418414,4000,31059608,6301.00,318.00,6,3566499503,1,0,0,2024-11-09 18:10:00,1,2024-11-21 03:16:03.455857000,14400.00,1900.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,22896.00,0,0,0,2024-10-27 18:10:00,72,0.00
17158,9266,31059608,3779.00,348.00,9,551208538,1,0,0,2024-10-27 20:05:00,1,2024-11-21 03:16:03.455857000,11778.00,2000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1740.00,0,0,0,2024-11-18 00:17:00,5,11832.00
98392,8412,31060787,9509.00,297.00,7,12509832177,1,2,0,2024-10-27 16:20:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1207.00,0,0,0,2024-11-20 00:28:00,4,27305.00
9367,9282,31059608,13401.00,179.00,4,1812179553,1,0,0,2024-11-05 19:57:00,1,2024-11-21 03:16:03.455857000,22400.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,716.00,0,0,0,2024-11-19 00:17:00,4,22196.00
310102,4000,31059608,3247.00,472.00,8,2225419560,1,0,0,2024-11-15 19:10:00,1,2024-11-21 03:16:03.455857000,12246.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,12272.00,0,0,0,2024-10-29 19:10:00,26,0.00
61685,9563,31060794,16473.00,168.00,2,6493489486,1,0,0,2024-10-25 17:33:00,1,2024-11-21 03:16:03.455857000,25972.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,840.00,0,0,0,2024-11-16 00:33:00,5,25032.00
68228,9093,31060794,16989.00,196.00,8,5636892045,1,0,0,2024-11-01 17:23:00,1,2024-11-21 03:16:03.455857000,26488.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,588.00,0,0,0,2024-11-15 00:25:00,3,29596.00
64235,8446,31059608,6955.00,193.00,9,4101142098,1,0,0,2024-11-10 10:07:00,1,2024-11-21 03:16:03.455857000,15054.00,1900.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,579.00,0,0,0,2024-11-18 00:24:00,3,14475.00
79976,8225,31060787,16303.00,206.00,6,6548982141,1,0,0,2024-10-18 20:26:00,1,2024-11-21 03:16:03.455857000,25802.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1236.00,0,0,0,2024-11-16 00:23:00,6,28016.00
83794,8945,31059608,7937.00,298.00,1,5109788679,1,0,0,2024-10-20 00:00:00,1,2024-11-21 03:16:03.455857000,15936.00,2000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1490.00,0,0,0,2024-11-20 00:00:00,5,27118.00
174586,4000,31059608,3489.00,123.00,6,1347979578,1,0,0,2024-11-02 18:11:00,1,2024-11-21 03:16:03.455857000,11488.00,2000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,9594.00,0,0,0,2024-10-19 18:11:00,78,0.00
34691,8165,31059608,8953.00,219.00,3,1667899475,1,0,0,2024-11-03 19:28:00,1,2024-11-21 03:16:03.455857000,17952.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,876.00,0,0,0,2024-11-17 00:17:00,4,20148.00
172506,9130,31059608,4378.00,391.00,5,27093632105,1,0,0,2024-11-10 16:49:00,1,2024-11-21 03:16:03.455857000,13377.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1564.00,0,0,0,2024-11-17 00:40:00,4,13685.00
54994,9675,31060794,7277.00,466.00,9,4250572111,1,0,0,2024-10-30 15:34:00,1,2024-11-21 03:16:03.455857000,16776.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,2330.00,0,0,0,2024-11-20 16:25:00,5,31222.00
54994,9675,31060787,7277.00,466.00,9,4250572111,1,0,0,2024-10-30 15:34:00,1,2024-11-21 03:16:03.455857000,16776.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,2330.00,0,0,0,2024-11-20 16:25:00,5,31222.00
155549,8711,31060794,7133.00,231.00,8,9115302185,1,0,0,2024-10-27 15:45:00,1,2024-11-21 03:16:03.455857000,16632.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,924.00,0,0,0,2024-11-18 00:40:00,4,15708.00
14447,8221,31060787,16835.00,267.00,9,1410969509,1,0,0,2024-11-02 20:24:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,816.00,0,0,0,2024-11-16 00:17:00,3,40302.00
510986,4000,31059608,9973.00,191.00,2,3976282052,1,0,0,2024-11-04 12:14:00,1,2024-11-21 03:16:03.455857000,18972.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,19482.00,0,0,0,2024-10-26 12:14:00,102,0.00
133591,4000,31059608,12820.00,315.00,6,990919376,1,0,0,2024-11-10 13:00:00,1,2024-11-21 03:16:03.455857000,20020.00,2799.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,48510.00,0,0,0,2024-10-28 13:00:00,154,0.00
28115,9223,31060794,6629.00,448.00,3,1909689671,1,0,0,2024-10-18 17:58:00,1,2024-11-21 03:16:03.455857000,16128.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,32256.00,0,0,0,2024-10-20 13:22:00,72,0.00
28115,9223,31060787,6629.00,448.00,3,1909689671,1,0,0,2024-10-18 17:58:00,1,2024-11-21 03:16:03.455857000,16128.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,32256.00,0,0,0,2024-10-20 13:22:00,72,0.00
31462,9171,31060794,15167.00,408.00,7,2915769472,1,0,0,2024-10-29 20:05:00,1,2024-11-21 03:16:03.455857000,23716.00,950.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1632.00,0,0,0,2024-11-20 00:19:00,4,61200.00
31462,9171,31060787,12102.00,408.00,7,2915769472,1,0,0,2024-10-29 20:05:00,1,2024-11-21 03:16:03.455857000,18942.00,2659.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1632.00,0,0,0,2024-11-20 00:19:00,4,61200.00
174217,4000,31059608,6337.00,213.00,1,1383379695,1,0,0,2024-11-04 18:19:00,1,2024-11-21 03:16:03.455857000,15336.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,15336.00,0,0,0,2024-10-28 18:19:00,72,0.00
67495,9760,31060794,16835.00,366.00,4,6568148670,1,0,0,2024-11-02 18:47:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1464.00,0,0,0,2024-11-16 00:25:00,4,54900.00
67495,9760,31060787,13498.00,366.00,4,6568148670,1,0,0,2024-11-02 18:47:00,1,2024-11-21 03:16:03.455857000,21098.00,1899.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1464.00,0,0,0,2024-11-16 00:25:00,4,54900.00
774809,4000,31060794,16835.00,199.00,3,6570748670,1,0,0,2024-11-03 14:46:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,30646.00,0,0,0,2024-10-27 14:46:00,154,0.00
53010,9914,31059608,15949.00,162.00,4,4628819624,1,0,0,2024-11-11 15:43:00,1,2024-11-21 03:16:03.455857000,24948.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,324.00,0,0,0,2024-11-19 00:22:00,2,24624.00
16005,9638,31059608,16103.00,290.00,5,1163939567,1,0,0,2024-11-02 17:17:00,1,2024-11-21 03:16:03.455857000,25102.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1160.00,0,0,0,2024-11-20 03:21:00,4,43500.00
147323,8841,31059608,9973.00,270.00,1,1119189510,1,0,0,2024-11-09 12:52:00,1,2024-11-21 03:16:03.455857000,18972.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,547.00,0,0,0,2024-11-16 00:17:00,2,26993.00
38385,9223,31059608,9529.00,437.00,8,1922779671,1,0,0,2024-11-10 13:20:00,1,2024-11-21 03:16:03.455857000,16729.00,2799.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1615.00,0,0,0,2024-11-18 00:18:00,3,42959.00
244320,4000,31060794,16989.00,174.00,9,1956709682,1,0,0,2024-11-04 19:51:00,1,2024-11-21 03:16:03.455857000,26488.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,26796.00,0,0,0,2024-10-19 19:51:00,154,0.00
25459,9317,31059608,8953.00,248.00,5,1060449527,1,0,0,2024-11-04 14:39:00,1,2024-11-21 03:16:03.455857000,17952.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,744.00,0,0,0,2024-11-18 00:17:00,3,23064.00
18512,8021,31059608,10381.00,197.00,5,850818984,1,0,0,2024-11-04 14:19:00,1,2024-11-21 03:16:03.455857000,19380.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,591.00,0,0,0,2024-11-19 00:16:00,3,19503.00
111864,4000,31059608,15025.00,223.00,9,838849694,1,0,0,2024-11-10 14:06:00,1,2024-11-21 03:16:03.455857000,24024.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,34342.00,0,0,0,2024-10-29 14:06:00,154,0.00
15871,8166,31059608,15949.00,185.00,1,1668939475,1,0,0,2024-11-10 17:16:00,1,2024-11-21 03:16:03.455857000,24948.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,555.00,0,0,0,2024-11-17 00:19:00,3,27935.00
190784,4000,31060794,8207.00,260.00,2,1485919664,1,0,0,2024-11-06 18:51:00,1,2024-11-21 03:16:03.455857000,17706.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,20280.00,0,0,0,2024-10-24 18:51:00,78,0.00
30557,9171,31060794,13145.00,253.00,4,2910819472,1,0,0,2024-10-20 16:19:00,1,2024-11-21 03:16:03.455857000,22644.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1265.00,0,0,0,2024-11-18 00:20:00,5,24541.00
881625,4000,31059608,9973.00,265.00,4,8296349596,1,0,0,2024-11-09 17:40:00,1,2024-11-21 03:16:03.455857000,18972.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,27030.00,0,0,0,2024-10-30 17:41:00,102,0.00
161142,9700,31060794,9509.00,198.00,1,22188908507,1,0,0,2024-10-20 21:07:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,7.00,792.00,0,0,0,2024-11-17 23:47:07,4,18216.00
1547835,4000,31060794,16835.00,245.00,5,22189638507,1,0,0,2024-10-23 18:06:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,37730.00,0,0,0,2024-10-11 18:06:00,154,0.00
132903,9718,31060794,7133.00,291.00,9,9452787676,1,0,0,2024-10-20 00:00:00,1,2024-11-21 03:16:03.455857000,16632.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1501.00,0,0,0,2024-11-20 00:00:00,5,19451.00
156520,8244,31060794,16989.00,237.00,3,22191188507,1,0,0,2024-10-20 17:17:00,1,2024-11-21 03:16:03.455857000,26488.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,18.00,1422.00,0,0,0,2024-11-19 00:34:00,6,35076.00
149335,8122,31060787,8051.00,332.00,6,17903837809,1,0,0,2024-10-26 11:09:00,1,2024-11-21 03:16:03.455857000,17550.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1994.00,0,0,0,2024-11-18 00:33:00,6,23902.00
117630,9173,31059608,6368.00,356.00,2,11480978303,1,0,0,2024-10-28 15:04:00,1,2024-11-21 03:16:03.455857000,12768.00,3599.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1424.00,0,0,0,2024-11-20 05:47:00,4,32752.00
117422,8714,31060794,10595.00,431.00,8,11479438303,1,0,0,2024-10-20 19:58:00,1,2024-11-21 03:16:03.455857000,20094.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,15.00,2155.00,0,0,0,2024-11-18 00:28:00,5,41807.00
39291,9699,31059608,6337.00,213.00,6,5159402140,1,0,0,2024-11-08 13:10:00,1,2024-11-21 03:16:03.455857000,15336.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,426.00,0,0,0,2024-11-16 00:23:00,2,14910.00
251469,4000,31060794,16835.00,310.00,2,1920519671,1,0,0,2024-11-02 15:15:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,47740.00,0,0,0,2024-10-25 15:15:00,154,0.00
251469,4000,31060787,13498.00,310.00,2,1920519671,1,0,0,2024-11-02 15:15:00,1,2024-11-21 03:16:03.455857000,21098.00,1899.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,47740.00,0,0,0,2024-10-25 15:15:00,154,0.00
279794,4000,31060794,16835.00,343.00,8,2184319478,1,0,0,2024-11-09 11:03:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,52822.00,0,0,0,2024-10-27 11:04:00,154,0.00
15824,8539,31059608,6337.00,221.00,5,10838752168,1,0,0,2024-11-03 17:17:00,1,2024-11-21 03:16:03.455857000,15336.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,663.00,0,0,0,2024-11-18 00:28:00,3,15249.00
118471,8241,31060794,9509.00,320.00,3,12958258701,1,0,0,2024-11-02 17:37:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1280.00,0,0,0,2024-11-16 00:28:00,4,29442.00
213044,4000,31059608,8831.00,168.00,4,1648079554,1,0,0,2024-10-26 15:16:00,1,2024-11-21 03:16:03.455857000,16830.00,2000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,17136.00,0,0,0,2024-10-16 15:16:00,102,0.00
279485,9916,31060787,8933.00,330.00,4,2182299478,1,0,0,2024-11-01 18:00:00,1,2024-11-21 03:16:03.455857000,18432.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1320.00,0,0,0,2024-11-16 00:18:00,4,30360.00
26569,8600,31060794,14679.00,221.00,8,8697159663,1,0,0,2024-11-06 11:09:00,1,2024-11-21 03:16:03.455857000,24178.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,667.00,0,0,0,2024-11-20 02:46:00,3,33367.00
104320,8888,31059608,8352.00,364.00,4,6995502063,1,0,0,2024-11-03 21:14:00,1,2024-11-21 03:16:03.455857000,15552.00,2799.00,2024-11-21 04:08:10.371061000,V,      ,0,13.00,1092.00,0,0,0,2024-11-18 00:33:00,3,33852.00
774807,4000,31060794,16835.00,255.00,2,6570728670,1,0,0,2024-11-03 14:16:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,39270.00,0,0,0,2024-10-27 14:16:00,154,0.00
15731,8834,31059608,9721.00,266.00,6,1047239683,1,0,0,2024-11-04 12:40:00,1,2024-11-21 03:16:03.455857000,18720.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,798.00,0,0,0,2024-11-18 00:17:00,3,18354.00
80016,9093,31059608,5249.00,321.00,9,5645052045,1,0,0,2024-11-08 12:11:00,1,2024-11-21 03:16:03.455857000,14248.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1284.00,0,0,0,2024-11-20 16:46:00,4,15408.00
902425,4000,31059608,6960.00,270.00,2,7747302191,1,0,0,2024-11-04 20:54:00,1,2024-11-21 03:16:03.455857000,25920.00,3999.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,25920.00,0,0,0,2024-10-22 20:54:00,96,0.00
1190649,4000,31059608,14277.00,230.00,6,15570199108,1,0,0,2024-11-09 16:08:00,1,2024-11-21 03:16:03.455857000,22376.00,1900.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,35420.00,0,0,0,2024-10-27 16:08:00,154,0.00
356039,9171,31060794,7133.00,334.00,6,2916989472,1,0,0,2024-11-04 11:43:00,1,2024-11-21 03:16:03.455857000,16632.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1670.00,0,0,0,2024-11-18 00:19:00,5,22378.00
1690,8829,31059608,4825.00,288.00,1,41679349,1,0,0,2024-11-03 13:24:00,1,2024-11-21 03:16:03.455857000,13824.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,864.00,0,0,0,2024-11-17 00:15:00,3,12960.00
216623,4000,31060787,3630.00,311.00,4,1592349505,1,0,0,2024-10-20 12:51:00,1,2024-11-21 03:16:03.455857000,13129.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,12129.00,0,0,0,2024-10-11 12:51:00,39,0.00
83173,9562,31059608,16257.00,210.00,7,5179812056,1,0,0,2024-11-03 10:47:00,1,2024-11-21 03:16:03.455857000,25256.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,630.00,0,0,0,2024-11-17 00:22:00,3,31710.00
38683,8993,31060787,10085.00,236.00,4,2477129504,1,0,0,2024-10-26 13:35:00,1,2024-11-21 03:16:03.455857000,19584.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1180.00,0,0,0,2024-11-17 00:21:00,5,21476.00
253589,4000,31060787,12698.00,392.00,3,2082999514,1,0,0,2024-11-09 20:25:00,1,2024-11-21 03:16:03.455857000,42496.00,949.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,0.00,0,0,0,2024-10-27 20:25:00,0,0.00
